,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
375,375,0.2475,0.0,0.8759999999999999,0.124,TheStalwart,2019-03-26 10:45:41,RT So might support the Brexit treaty but with his fingers crossed behind his back ,So @Jacob_Rees_Mogg might support the Brexit treaty -- but with his fingers crossed behind his back. https://t.co/8teGbNhVl5,49,0,"[{""screen_name"": ""alexebarker"", ""name"": ""Alex Barker"", ""id"": 48163821, ""id_str"": ""48163821"", ""indices"": [3, 15]}, {""screen_name"": ""Jacob_Rees_Mogg"", ""name"": ""Jacob Rees-Mogg"", ""id"": 885838630928994304, ""id_str"": ""885838630928994304"", ""indices"": [20, 36]}]"
376,376,0.7579,0.0,0.706,0.294,TheStalwart,2019-03-26 10:49:30,RT this is what Im talking about with respect to credit card datasets If you put significant discounts on some products ,"this is what I'm talking about with respect to credit card datasets. If you put significant discounts on some products bought using the card, you get a dataset that tells you what products you were discounting. https://t.co/UiJbpU2xU5",2,0,"[{""screen_name"": ""dsquareddigest"", ""name"": ""Dan Davies"", ""id"": 211106542, ""id_str"": ""211106542"", ""indices"": [3, 18]}]"
377,377,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 11:03:56,RT But this is just a new way to package the same business Apple already does today Jefferies on Apple TV app ,"""But this is just a new way to package the same business Apple already does today” - Jefferies on Apple TV app https://t.co/AkGtV8iLPW",1,0,"[{""screen_name"": ""SamRo"", ""name"": ""Sam Ro"", ""id"": 239026022, ""id_str"": ""239026022"", ""indices"": [3, 9]}]"
378,378,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 11:04:21,RT Watch your back WeWork my neighborhood Indian place is coming for you ,"Watch your back, WeWork, my neighborhood Indian place is coming for you https://t.co/xcD9LYMU9a",24,0,"[{""screen_name"": ""ranimolla"", ""name"": ""Rani Molla"", ""id"": 17904829, ""id_str"": ""17904829"", ""indices"": [3, 13]}]"
379,379,0.3612,0.0,0.8,0.2,TheStalwart,2019-03-26 11:05:50,Get ready world A flood of US oil exports is coming via ,,7,13,"[{""screen_name"": ""JavierBlas"", ""name"": ""Javier Blas"", ""id"": 1647573157, ""id_str"": ""1647573157"", ""indices"": [83, 94]}]"
380,380,0.5106,0.0,0.922,0.078,TheStalwart,2019-03-26 11:06:41, Yesterday I walked by a Hollister store and I noticed they advertised on the window that they had free WiFi in the store and it made me wonder what kind of person decides whether or not to go into a Hollister based on that,,0,1,"[{""screen_name"": ""BobbyBigWheel"", ""name"": ""The Give Smart Guy"", ""id"": 77608185, ""id_str"": ""77608185"", ""indices"": [0, 14]}]"
381,381,0.4927,0.0,0.862,0.138,TheStalwart,2019-03-26 11:07:09, And if someone does go in just because of the WiFi I cant imagine thats a very profitable customer to have hanging around,,0,1,"[{""screen_name"": ""BobbyBigWheel"", ""name"": ""The Give Smart Guy"", ""id"": 77608185, ""id_str"": ""77608185"", ""indices"": [0, 14]}]"
382,382,-0.128,0.12,0.88,0.0,TheStalwart,2019-03-26 11:09:56,Donald Trump is asking the courts to strike down all of Obamacare ,,3,3,[]
383,383,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 11:12:08,RT Here is more on lira yields erupting to 350 as offshore liquidity dried up Turkish authorities have made it virtually imp ,"Here is more on #lira yields erupting to 350% as offshore liquidity dried up. ""Turkish authorities have made it virtually impossible for foreign investors to short the lira."" @markets @business https://t.co/jnvu3aT8Pc https://t.co/ueEGnwqQ2W",43,0,"[{""screen_name"": ""FercanY"", ""name"": ""Fercan Yalinkilic"", ""id"": 390692890, ""id_str"": ""390692890"", ""indices"": [3, 11]}]"
384,384,-0.29600000000000004,0.099,0.9009999999999999,0.0,TheStalwart,2019-03-26 11:14:21,RT JUST IN s application to go public in Hong Kong has officially lapsed meaning there ll be no IPO anytime soon ,"JUST IN: @BITMAINtech’s application to go public in Hong Kong has officially lapsed, meaning there’ll be no IPO anytime soon for the mining giant. https://t.co/xTjII6Oj5l @WolfieZhao reports",202,0,"[{""screen_name"": ""coindesk"", ""name"": ""CoinDesk"", ""id"": 1333467482, ""id_str"": ""1333467482"", ""indices"": [3, 12]}, {""screen_name"": ""BITMAINtech"", ""name"": ""BITMAIN [Not giving away ETH]"", ""id"": 2185541802, ""id_str"": ""2185541802"", ""indices"": [23, 35]}]"
385,385,0.3612,0.0,0.667,0.33299999999999996,TheStalwart,2019-03-26 11:24:06,I like the title of the note ,,0,3,"[{""screen_name"": ""macrolutzie"", ""name"": ""Dave Lutz"", ""id"": 249657516, ""id_str"": ""249657516"", ""indices"": [24, 36]}]"
386,386,0.7845,0.0,0.537,0.46299999999999997,TheStalwart,2019-03-26 11:45:00,Its wild how much extra free perks rich people get ,,25,77,[]
387,387,0.6597,0.0,0.873,0.127,TheStalwart,2019-03-26 11:47:00,A popular podcast called Mueller She Wrote which is streamed up to 200000 times a week calls its Russiaobsessed fans Muellerites One of the three hosts a California comedian who goes by A G and has a tattoo of Mr Mueller s silhouette on her arm ,,5,18,[]
388,388,-0.29600000000000004,0.16699999999999998,0.833,0.0,TheStalwart,2019-03-26 11:51:52,The worlds biggest cryptocurrency miner Bitmain is no longer doing an IPO ,,18,13,[]
389,389,0.5267,0.0,0.855,0.145,TheStalwart,2019-03-26 12:28:23,RT NEW Trump s Justice Department asks the courts to wipe out all of Obamacare shifting its prior stance seeking to partiall ,"NEW: Trump‘s Justice Department asks the courts to wipe out all of Obamacare, shifting its prior stance seeking to partially invalidate it. https://t.co/TMDK7nJmur",212,0,"[{""screen_name"": ""sahilkapur"", ""name"": ""Sahil Kapur"", ""id"": 19847765, ""id_str"": ""19847765"", ""indices"": [3, 14]}]"
390,390,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 13:48:17,This is what its all about Process and completecycle investing ,,0,4,[]
391,391,-0.6124,0.294,0.706,0.0,TheStalwart,2019-03-26 14:32:31,WeWork bonds are weakening after the company said it experienced gigantic losses in 2018 ,,21,33,[]
392,392,0.4588,0.0,0.556,0.444,TheStalwart,2019-03-26 14:34:29,RT Speculative tech credit spreads postWeWork ht ,Speculative tech credit spreads post-WeWork (ht @TheStalwart) https://t.co/Z1ulChJXHf,9,0,"[{""screen_name"": ""pearkes"", ""name"": ""George Pearkes"", ""id"": 18300968, ""id_str"": ""18300968"", ""indices"": [3, 11]}, {""screen_name"": ""TheStalwart"", ""name"": ""Joe Weisenthal"", ""id"": 14096763, ""id_str"": ""14096763"", ""indices"": [61, 73]}]"
393,393,-0.6124,0.35700000000000004,0.643,0.0,TheStalwart,2019-03-26 14:38:59,RT Woman tears neck artery suffers stroke after extreme yoga pose ,"Woman tears neck artery, suffers stroke after extreme yoga pose https://t.co/XDJrayEOvN https://t.co/VR8I6UIq6I",7,0,"[{""screen_name"": ""ABC7NY"", ""name"": ""Eyewitness News"", ""id"": 16715398, ""id_str"": ""16715398"", ""indices"": [3, 10]}]"
394,394,-0.1531,0.22899999999999998,0.619,0.152,TheStalwart,2019-03-26 14:45:38,This is worrisome Pretty big drop in the of consumers who say that jobs are plentiful ,,7,16,[]
395,395,0.7351,0.0,0.7440000000000001,0.256,TheStalwart,2019-03-26 14:46:59,After several jobs reports that didnt garner a lot of interest the March jobs report is going to be exciting again,,1,10,[]
396,396,-0.5106,0.191,0.809,0.0,TheStalwart,2019-03-26 14:52:06,Theres been some ugly data today and stocks are at their highs of the day,,5,21,[]
397,397,-0.5423,0.171,0.8290000000000001,0.0,TheStalwart,2019-03-26 14:59:49,RT BREAKING Trump Tried to Undo Sanctions on 2 Chinese Companies for Violating North Korea Nuclear Sanctions Officials devi ,BREAKING: Trump Tried to Undo Sanctions on 2 Chinese Companies for Violating North Korea Nuclear Sanctions. Officials devised misleading explanation to obscure his effort Full Story: https://t.co/LdGVS8OxDE @SelahaMohsin @JenniferJJacobs @NWadhams via @bpolitics,999,0,"[{""screen_name"": ""MikeDorning"", ""name"": ""Mike Dorning"", ""id"": 301073375, ""id_str"": ""301073375"", ""indices"": [3, 15]}]"
398,398,-0.8996,0.28300000000000003,0.621,0.096,TheStalwart,2019-03-26 15:10:55, I kind of get why people like it Probably lots of people would prefer to pay for full serve but feel guilty about paying more being lazy With mandatory full serve no reason to feel guilty about getting what you really want,,0,5,"[{""screen_name"": ""jbarro"", ""name"": ""Josh Barro"", ""id"": 16244449, ""id_str"": ""16244449"", ""indices"": [0, 7]}, {""screen_name"": ""SethAMandel"", ""name"": ""Seth Mandel"", ""id"": 150281740, ""id_str"": ""150281740"", ""indices"": [8, 20]}, {""screen_name"": ""JuliaManhattan"", ""name"": ""Julia Vitullo-Martin"", ""id"": 73929597, ""id_str"": ""73929597"", ""indices"": [21, 36]}]"
399,399,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 15:28:24, What do you mean by self dealing in this context,,3,4,"[{""screen_name"": ""matthewstoller"", ""name"": ""Matt Stoller"", ""id"": 2030711, ""id_str"": ""2030711"", ""indices"": [0, 15]}]"
400,400,-0.3818,0.11199999999999999,0.833,0.055,TheStalwart,2019-03-26 15:43:23,Back when the yield curve was not inverted I was generally of the view that the signal of an inversion shouldnt be dismissed But now that its hear I find myself skeptical of a coming recession I feel like im about to malfunction and explode,,19,163,[]
401,401,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 15:44:43, Outward,,0,6,"[{""screen_name"": ""dougtee"", ""name"": ""doug tee"", ""id"": 195157522, ""id_str"": ""195157522"", ""indices"": [0, 8]}]"
402,402,-0.7387,0.23199999999999998,0.768,0.0,TheStalwart,2019-03-26 15:53:16,Whats the most succinct argument that the signal from the yield curve has become degraded I dont remember what it is I just remember that I didnt find it compelling,,4,39,[]
403,403,0.6369,0.0,0.8109999999999999,0.18899999999999997,TheStalwart,2019-03-26 15:55:13,RT I will never be a tenth of the troll you are Ive read everybody on Finance Twitters best efforts for ,"@TheStalwart I will never be a tenth of the troll you are. ""I've read everybody on Finance Twitter's best efforts for weeks and none of them were memorable""",2,0,"[{""screen_name"": ""M_PaulMcNamara"", ""name"": ""Paul McNamara"", ""id"": 815667453736943616, ""id_str"": ""815667453736943616"", ""indices"": [3, 18]}, {""screen_name"": ""TheStalwart"", ""name"": ""Joe Weisenthal"", ""id"": 14096763, ""id_str"": ""14096763"", ""indices"": [20, 32]}]"
404,404,0.4019,0.113,0.696,0.191,TheStalwart,2019-03-26 16:24:38, So if theres a structural shift in demand for Treasuries that distorts various areas of the curve does that create money making opportunities as pricing diverges from Fed Funds expectations,,1,0,"[{""screen_name"": ""teasri"", ""name"": ""Sri Thiruvadanthai"", ""id"": 52491924, ""id_str"": ""52491924"", ""indices"": [0, 7]}]"
405,405,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 16:31:01, Here you go ,,1,1,"[{""screen_name"": ""_SidVerma"", ""name"": ""Sid Verma"", ""id"": 233998905, ""id_str"": ""233998905"", ""indices"": [0, 10]}]"
406,406,-0.1027,0.069,0.9309999999999999,0.0,TheStalwart,2019-03-26 16:39:25,What of fees on cash transactions to retail stores pay to handle it When you factor in theft transportation etc ,,1,5,[]
407,407,-0.5945,0.237,0.638,0.125,TheStalwart,2019-03-26 16:50:04,Anytime someone loses weight its a guarantee that someone somewhere out there will say they did so in an unhealthy way Im sure this will be no different ,,12,53,[]
408,408,0.0,0.0,0.0,0.0,TheStalwart,2019-03-26 16:53:05, ,,0,1,"[{""screen_name"": ""dougtee"", ""name"": ""doug tee"", ""id"": 195157522, ""id_str"": ""195157522"", ""indices"": [0, 8]}]"
409,409,0.4404,0.0,0.642,0.358,TheStalwart,2019-03-26 17:10:30,The credit card number is coming to an end ,,9,12,[]
410,410,-0.4215,0.109,0.8909999999999999,0.0,TheStalwart,2019-03-26 17:23:35,RT I dont tweet about my old firm Im in contact with many of them and in general doesnt feel appropriate But today Ill mak ,I don't tweet about my old firm. I'm in contact with many of them and in general doesn't feel appropriate. But today I'll make an exception. Too few are willing to forgo big money for principle. Good on them. https://t.co/evdF6yBvGw,13,0,"[{""screen_name"": ""mark_dow"", ""name"": ""Dow"", ""id"": 286654612, ""id_str"": ""286654612"", ""indices"": [3, 12]}]"
411,411,0.0772,0.0,0.606,0.39399999999999996,TheStalwart,2019-03-26 17:47:30,Its still startling ,,0,6,[]
412,412,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 17:50:42,RT Did a yield curve write this ,Did a yield curve write this? https://t.co/tZkvKYxOxP,75,0,"[{""screen_name"": ""_SidVerma"", ""name"": ""Sid Verma"", ""id"": 233998905, ""id_str"": ""233998905"", ""indices"": [3, 13]}]"
413,413,-0.2732,0.29600000000000004,0.7040000000000001,0.0,TheStalwart,2019-03-26 18:34:21,So crowded and such low yields ,,2,7,[]
414,414,0.7269,0.0,0.7659999999999999,0.23399999999999999,TheStalwart,2019-03-26 18:42:53,RT Trump thanked GOP senators today for defending him during the Mueller probe and told the senators health care needed to be a ,"Trump thanked GOP senators today for defending him during the Mueller probe and told the senators health care needed to be a focus ahead of the 2020 election, per sources. Talked about the disaster supplemental spending bill &amp; trade with China, among other issues.",25,0,"[{""screen_name"": ""jdawsey1"", ""name"": ""Josh Dawsey"", ""id"": 38936142, ""id_str"": ""38936142"", ""indices"": [3, 12]}]"
415,415,0.4019,0.0,0.597,0.40299999999999997,TheStalwart,2019-03-26 18:49:03,Finally some clarity on Brexit ,,101,219,[]
416,416,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 18:50:54,RT Oh I have a restraining order against bro country,"@DarrenKaplan Oh, I have a restraining order against bro country",7,0,"[{""screen_name"": ""NekoCase"", ""name"": ""Neko Case"", ""id"": 126406217, ""id_str"": ""126406217"", ""indices"": [3, 12]}, {""screen_name"": ""DarrenKaplan"", ""name"": ""Darren Kaplan"", ""id"": 17192646, ""id_str"": ""17192646"", ""indices"": [14, 27]}]"
417,417,-0.5574,0.242,0.593,0.165,TheStalwart,2019-03-26 18:54:18,My biggest problem with accepting that we could see a recession in 2020 is that Im on record as having predicted a recession in 2021 and so accepting that would also require me to accept being wrong ,,2,35,[]
418,418,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 18:55:12,Heres my call from 2015 ,,1,16,[]
419,419,-0.34,0.375,0.625,0.0,TheStalwart,2019-03-26 18:56:29, unfortunately I said start in 2021,,0,1,"[{""screen_name"": ""mattyglesias"", ""name"": ""Matthew Yglesias"", ""id"": 15446531, ""id_str"": ""15446531"", ""indices"": [0, 13]}]"
420,420,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 18:57:19, Census layoffs,,0,4,"[{""screen_name"": ""VegaVandal"", ""name"": ""Vega Vandal"", ""id"": 2923500113, ""id_str"": ""2923500113"", ""indices"": [0, 11]}]"
421,421,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 19:12:35,RT The US economy is a,The U.S. economy is a:,3,0,"[{""screen_name"": ""boes_"", ""name"": ""Matthew B"", ""id"": 42570063, ""id_str"": ""42570063"", ""indices"": [3, 9]}]"
422,422,-0.6705,0.16899999999999998,0.831,0.0,TheStalwart,2019-03-26 20:02:03,As Jim Paulsen just pointed out on TV a recession here would be historically unusual because the deficit to GDP is widening Past recessions mostly came amid tightening fiscal policy ,,6,19,[]
423,423,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 20:06:56, What about all the rate hikes theyve done,,0,0,[]
424,424,0.29600000000000004,0.0,0.0,1.0,TheStalwart,2019-03-26 20:08:16, ok,,0,1,[]
425,425,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 20:10:27,Neil Dutta of up next on WDYM ,,1,1,"[{""screen_name"": ""RenMacLLC"", ""name"": ""Renaissance Macro"", ""id"": 3545510475, ""id_str"": ""3545510475"", ""indices"": [14, 24]}]"
426,426,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 20:25:14,RT White House lacks a Plan B if they get their way in court and wipe out ACA He didnt offer a plan Rubio says after lunc ,"White House lacks a Plan B if they get their way in court and wipe out ACA. ""He didn't offer a plan,"" Rubio says after lunch with the president. ""He referred to some of the ideas that have been debated in the past."" https://t.co/TKqKYbXO1s",55,0,"[{""screen_name"": ""sahilkapur"", ""name"": ""Sahil Kapur"", ""id"": 19847765, ""id_str"": ""19847765"", ""indices"": [3, 14]}]"
427,427,0.5267,0.039,0.858,0.10300000000000001,TheStalwart,2019-03-26 20:28:10,Id forgotten all about Jones Soda which was once a high flyer in the market but is now a penny stock Anyway youll be pleased to know the stock surged today cause of some cannabis thing ,,1,9,[]
428,428,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 20:34:00,Adobe CEO on WDYM ,,1,0,[]
429,429,0.0,0.0,1.0,0.0,TheStalwart,2019-03-26 21:27:51, Nope My specialty is hindsight,,0,1,"[{""screen_name"": ""lucytang_"", ""name"": ""Lucy"", ""id"": 112327824, ""id_str"": ""112327824"", ""indices"": [0, 10]}]"
430,430,-0.1779,0.159,0.841,0.0,TheStalwart,2019-03-27 01:02:42,Im other words Take the yield curve seriously not literally ,,1,23,[]
431,431,0.5859,0.0,0.7979999999999999,0.20199999999999999,TheStalwart,2019-03-27 01:18:12,RT Screenshots of highlighted paragraphs from esoteric books are the foam latte beauty photos of Twitter,Screenshots of highlighted paragraphs from esoteric books are the foam latte beauty photos of Twitter,57,0,"[{""screen_name"": ""eugenewei"", ""name"": ""Eugene Wei"", ""id"": 1547221, ""id_str"": ""1547221"", ""indices"": [3, 13]}]"
